gsid,formal_name,district,station_id,year,month,max_temp
234,Tamghas,Gulmi,725,2009,6,28.5
234,Tamghas,Gulmi,725,2009,10,23.1
234,Tamghas,Gulmi,725,2009,11,19.7
234,Tamghas,Gulmi,725,2009,12,16.7
234,Tamghas,Gulmi,725,2010,1,18.5
234,Tamghas,Gulmi,725,2010,2,18.9
234,Tamghas,Gulmi,725,2010,3,25
234,Tamghas,Gulmi,725,2010,4,29.4
234,Tamghas,Gulmi,725,2010,5,27.7
234,Tamghas,Gulmi,725,2010,6,28.8
234,Tamghas,Gulmi,725,2010,7,26
234,Tamghas,Gulmi,725,2010,8,25.6
234,Tamghas,Gulmi,725,2010,9,24.2
234,Tamghas,Gulmi,725,2010,10,23.6
234,Tamghas,Gulmi,725,2010,11,20.1
234,Tamghas,Gulmi,725,2010,12,16.7
234,Tamghas,Gulmi,725,2011,1,14.8
234,Tamghas,Gulmi,725,2011,2,18.7
234,Tamghas,Gulmi,725,2011,3,23.5
234,Tamghas,Gulmi,725,2011,4,25.2
234,Tamghas,Gulmi,725,2011,6,26.7
234,Tamghas,Gulmi,725,2011,7,25.9
234,Tamghas,Gulmi,725,2011,8,26.4
234,Tamghas,Gulmi,725,2011,9,25.9
234,Tamghas,Gulmi,725,2011,10,24.5
234,Tamghas,Gulmi,725,2011,11,19.3
234,Tamghas,Gulmi,725,2011,12,17
234,Tamghas,Gulmi,725,2012,1,14.4
234,Tamghas,Gulmi,725,2012,2,18.4
234,Tamghas,Gulmi,725,2012,3,22.8
234,Tamghas,Gulmi,725,2012,4,26.6
234,Tamghas,Gulmi,725,2012,5,28.4
234,Tamghas,Gulmi,725,2012,6,29.3
234,Tamghas,Gulmi,725,2012,7,25.6
234,Tamghas,Gulmi,725,2012,8,27.4
234,Tamghas,Gulmi,725,2012,9,26
234,Tamghas,Gulmi,725,2012,10,23.7
234,Tamghas,Gulmi,725,2012,11,19.2
234,Tamghas,Gulmi,725,2012,12,16.3
234,Tamghas,Gulmi,725,2013,1,14.7
234,Tamghas,Gulmi,725,2013,2,16.8
234,Tamghas,Gulmi,725,2013,3,23.3
234,Tamghas,Gulmi,725,2013,4,25.9
234,Tamghas,Gulmi,725,2013,5,27.1
234,Tamghas,Gulmi,725,2013,6,26.2
234,Tamghas,Gulmi,725,2013,7,26.7
234,Tamghas,Gulmi,725,2013,8,26.9
234,Tamghas,Gulmi,725,2013,9,27.2
234,Tamghas,Gulmi,725,2013,10,22.9
234,Tamghas,Gulmi,725,2013,11,19.8
234,Tamghas,Gulmi,725,2013,12,16.9
234,Tamghas,Gulmi,725,2014,1,16.4
234,Tamghas,Gulmi,725,2014,2,17.6
234,Tamghas,Gulmi,725,2014,3,22.1
234,Tamghas,Gulmi,725,2014,4,27.8
234,Tamghas,Gulmi,725,2014,5,28.5
234,Tamghas,Gulmi,725,2014,6,28.6
234,Tamghas,Gulmi,725,2014,7,26.8
234,Tamghas,Gulmi,725,2014,8,26
234,Tamghas,Gulmi,725,2014,9,26.1
234,Tamghas,Gulmi,725,2014,10,23.7
234,Tamghas,Gulmi,725,2014,11,20
234,Tamghas,Gulmi,725,2014,12,16.2
234,Tamghas,Gulmi,725,2015,1,16.2
234,Tamghas,Gulmi,725,2015,2,18.3
234,Tamghas,Gulmi,725,2015,3,21.4
234,Tamghas,Gulmi,725,2015,4,23.6
234,Tamghas,Gulmi,725,2015,5,28.7
234,Tamghas,Gulmi,725,2015,9,27.4
234,Tamghas,Gulmi,725,2015,10,26.7
234,Tamghas,Gulmi,725,2015,11,20.9
234,Tamghas,Gulmi,725,2015,12,15.3
234,Tamghas,Gulmi,725,2016,1,15
234,Tamghas,Gulmi,725,2016,2,20.5
234,Tamghas,Gulmi,725,2016,3,26.4
234,Tamghas,Gulmi,725,2016,4,30
234,Tamghas,Gulmi,725,2016,5,27.4
234,Tamghas,Gulmi,725,2016,6,27.3
234,Tamghas,Gulmi,725,2016,7,25.9
234,Tamghas,Gulmi,725,2016,8,28.1
234,Tamghas,Gulmi,725,2016,9,26.9
234,Tamghas,Gulmi,725,2016,10,24.5
234,Tamghas,Gulmi,725,2016,11,20.1
234,Tamghas,Gulmi,725,2016,12,17.9
234,Tamghas,Gulmi,725,2017,1,16.1
234,Tamghas,Gulmi,725,2017,2,19.5
234,Tamghas,Gulmi,725,2017,3,20.5
234,Tamghas,Gulmi,725,2017,4,26.2
234,Tamghas,Gulmi,725,2017,5,27.9
234,Tamghas,Gulmi,725,2017,6,29.7
234,Tamghas,Gulmi,725,2017,7,28.6
234,Tamghas,Gulmi,725,2017,8,27.7
234,Tamghas,Gulmi,725,2017,9,28
234,Tamghas,Gulmi,725,2017,10,25.1
234,Tamghas,Gulmi,725,2017,11,20.5
234,Tamghas,Gulmi,725,2017,12,17.3
234,Tamghas,Gulmi,725,2018,1,15.2
234,Tamghas,Gulmi,725,2018,2,19.9
234,Tamghas,Gulmi,725,2018,3,24.1
234,Tamghas,Gulmi,725,2018,4,24.8
234,Tamghas,Gulmi,725,2018,5,26.2
234,Tamghas,Gulmi,725,2018,6,28.7
234,Tamghas,Gulmi,725,2018,7,27.4
234,Tamghas,Gulmi,725,2018,8,26.4
234,Tamghas,Gulmi,725,2018,9,27.4
234,Tamghas,Gulmi,725,2018,10,24
234,Tamghas,Gulmi,725,2018,11,20.6
234,Tamghas,Gulmi,725,2018,12,15.9
234,Tamghas,Gulmi,725,2019,1,15.5
234,Tamghas,Gulmi,725,2019,2,16.4
234,Tamghas,Gulmi,725,2019,3,20.8
234,Tamghas,Gulmi,725,2019,4,24.7
234,Tamghas,Gulmi,725,2019,5,28.5
234,Tamghas,Gulmi,725,2019,6,28.1
234,Tamghas,Gulmi,725,2019,7,27.1
