gsid,formal_name,district,station_id,year,month,rainfall_sum
8,Dadeldhura,Dadeldhura,104,2007,1,0
8,Dadeldhura,Dadeldhura,104,2007,2,100.6
8,Dadeldhura,Dadeldhura,104,2007,3,148.9
8,Dadeldhura,Dadeldhura,104,2007,4,74.3
8,Dadeldhura,Dadeldhura,104,2007,5,83
8,Dadeldhura,Dadeldhura,104,2007,6,253.8
8,Dadeldhura,Dadeldhura,104,2007,7,383.3
8,Dadeldhura,Dadeldhura,104,2007,8,309.7
8,Dadeldhura,Dadeldhura,104,2007,9,282
8,Dadeldhura,Dadeldhura,104,2007,10,32.9
8,Dadeldhura,Dadeldhura,104,2007,11,0
8,Dadeldhura,Dadeldhura,104,2007,12,0
8,Dadeldhura,Dadeldhura,104,2008,1,13.2
8,Dadeldhura,Dadeldhura,104,2008,2,6.3
8,Dadeldhura,Dadeldhura,104,2008,3,15
8,Dadeldhura,Dadeldhura,104,2008,4,39.8
8,Dadeldhura,Dadeldhura,104,2008,5,158.8
8,Dadeldhura,Dadeldhura,104,2008,6,192.2
8,Dadeldhura,Dadeldhura,104,2008,7,403.2
8,Dadeldhura,Dadeldhura,104,2008,8,382.9
8,Dadeldhura,Dadeldhura,104,2008,9,244.2
8,Dadeldhura,Dadeldhura,104,2008,10,10.4
8,Dadeldhura,Dadeldhura,104,2008,11,2.6
8,Dadeldhura,Dadeldhura,104,2008,12,0
8,Dadeldhura,Dadeldhura,104,2009,1,0
8,Dadeldhura,Dadeldhura,104,2009,2,27.5
8,Dadeldhura,Dadeldhura,104,2009,3,16
8,Dadeldhura,Dadeldhura,104,2009,4,24.2
8,Dadeldhura,Dadeldhura,104,2009,5,120.9
8,Dadeldhura,Dadeldhura,104,2009,6,70.8
8,Dadeldhura,Dadeldhura,104,2009,7,337.1
8,Dadeldhura,Dadeldhura,104,2009,8,596.2
8,Dadeldhura,Dadeldhura,104,2009,9,155.7
8,Dadeldhura,Dadeldhura,104,2009,10,331
8,Dadeldhura,Dadeldhura,104,2009,11,66.4
8,Dadeldhura,Dadeldhura,104,2009,12,0
8,Dadeldhura,Dadeldhura,104,2010,1,8.2
8,Dadeldhura,Dadeldhura,104,2010,2,84.2
8,Dadeldhura,Dadeldhura,104,2010,3,1
8,Dadeldhura,Dadeldhura,104,2010,4,11.1
8,Dadeldhura,Dadeldhura,104,2010,5,49.3
8,Dadeldhura,Dadeldhura,104,2010,6,107
8,Dadeldhura,Dadeldhura,104,2010,7,441.6
8,Dadeldhura,Dadeldhura,104,2010,8,440.1
8,Dadeldhura,Dadeldhura,104,2010,9,380.6
8,Dadeldhura,Dadeldhura,104,2010,10,1.6
8,Dadeldhura,Dadeldhura,104,2010,11,0
8,Dadeldhura,Dadeldhura,104,2010,12,1.8
8,Dadeldhura,Dadeldhura,104,2011,1,45.6
8,Dadeldhura,Dadeldhura,104,2011,2,90.8
8,Dadeldhura,Dadeldhura,104,2011,3,23.8
8,Dadeldhura,Dadeldhura,104,2011,4,23.8
8,Dadeldhura,Dadeldhura,104,2011,5,90.9
8,Dadeldhura,Dadeldhura,104,2011,6,309.2
8,Dadeldhura,Dadeldhura,104,2011,7,110.8
8,Dadeldhura,Dadeldhura,104,2011,8,438
8,Dadeldhura,Dadeldhura,104,2011,9,108.8
8,Dadeldhura,Dadeldhura,104,2011,10,9.8
8,Dadeldhura,Dadeldhura,104,2011,11,0
8,Dadeldhura,Dadeldhura,104,2011,12,0
8,Dadeldhura,Dadeldhura,104,2012,1,30.1
8,Dadeldhura,Dadeldhura,104,2012,2,6
8,Dadeldhura,Dadeldhura,104,2012,3,25
8,Dadeldhura,Dadeldhura,104,2012,4,79.3
8,Dadeldhura,Dadeldhura,104,2012,5,30.9
8,Dadeldhura,Dadeldhura,104,2012,6,26
8,Dadeldhura,Dadeldhura,104,2012,7,251
8,Dadeldhura,Dadeldhura,104,2012,8,399.3
8,Dadeldhura,Dadeldhura,104,2012,9,387
8,Dadeldhura,Dadeldhura,104,2012,10,8
8,Dadeldhura,Dadeldhura,104,2012,11,4.6
8,Dadeldhura,Dadeldhura,104,2012,12,7.4
8,Dadeldhura,Dadeldhura,104,2013,1,112.9
8,Dadeldhura,Dadeldhura,104,2013,2,151.4
8,Dadeldhura,Dadeldhura,104,2013,3,2
8,Dadeldhura,Dadeldhura,104,2013,4,38.6
8,Dadeldhura,Dadeldhura,104,2013,5,45.7
8,Dadeldhura,Dadeldhura,104,2013,6,448.5
8,Dadeldhura,Dadeldhura,104,2013,7,383.7
8,Dadeldhura,Dadeldhura,104,2013,8,271.5
8,Dadeldhura,Dadeldhura,104,2013,9,43.2
8,Dadeldhura,Dadeldhura,104,2013,10,40.7
8,Dadeldhura,Dadeldhura,104,2013,11,3.3
8,Dadeldhura,Dadeldhura,104,2013,12,6.6
8,Dadeldhura,Dadeldhura,104,2014,1,57.9
8,Dadeldhura,Dadeldhura,104,2014,2,109.2
8,Dadeldhura,Dadeldhura,104,2014,3,87.7
8,Dadeldhura,Dadeldhura,104,2014,4,14.5
8,Dadeldhura,Dadeldhura,104,2014,5,75.4
8,Dadeldhura,Dadeldhura,104,2014,6,87
8,Dadeldhura,Dadeldhura,104,2014,7,665.9
8,Dadeldhura,Dadeldhura,104,2014,8,147.4
8,Dadeldhura,Dadeldhura,104,2014,9,85.1
8,Dadeldhura,Dadeldhura,104,2014,10,135.5
8,Dadeldhura,Dadeldhura,104,2014,11,0
8,Dadeldhura,Dadeldhura,104,2014,12,46.9
8,Dadeldhura,Dadeldhura,104,2015,1,113.9
8,Dadeldhura,Dadeldhura,104,2015,2,69.1
8,Dadeldhura,Dadeldhura,104,2015,3,194.3
8,Dadeldhura,Dadeldhura,104,2015,4,58.9
8,Dadeldhura,Dadeldhura,104,2015,5,24.6
8,Dadeldhura,Dadeldhura,104,2015,6,317.7
8,Dadeldhura,Dadeldhura,104,2015,7,277.8
8,Dadeldhura,Dadeldhura,104,2015,8,163.7
8,Dadeldhura,Dadeldhura,104,2015,9,18.6
8,Dadeldhura,Dadeldhura,104,2015,10,22.1
8,Dadeldhura,Dadeldhura,104,2015,11,2.3
8,Dadeldhura,Dadeldhura,104,2015,12,1
8,Dadeldhura,Dadeldhura,104,2016,1,1.7
8,Dadeldhura,Dadeldhura,104,2016,2,44.4
8,Dadeldhura,Dadeldhura,104,2016,3,32.2
8,Dadeldhura,Dadeldhura,104,2016,4,3.4
8,Dadeldhura,Dadeldhura,104,2016,5,139.8
8,Dadeldhura,Dadeldhura,104,2016,6,155
8,Dadeldhura,Dadeldhura,104,2016,7,498.9
8,Dadeldhura,Dadeldhura,104,2016,8,299.5
8,Dadeldhura,Dadeldhura,104,2016,9,117.8
8,Dadeldhura,Dadeldhura,104,2016,10,7.1
8,Dadeldhura,Dadeldhura,104,2016,11,0
8,Dadeldhura,Dadeldhura,104,2016,12,0.7
8,Dadeldhura,Dadeldhura,104,2017,1,30.6
8,Dadeldhura,Dadeldhura,104,2017,2,17.6
8,Dadeldhura,Dadeldhura,104,2017,3,22.4
8,Dadeldhura,Dadeldhura,104,2017,4,75.8
8,Dadeldhura,Dadeldhura,104,2017,5,139.1
8,Dadeldhura,Dadeldhura,104,2017,6,151.1
8,Dadeldhura,Dadeldhura,104,2017,7,647.3
8,Dadeldhura,Dadeldhura,104,2017,8,147.3
8,Dadeldhura,Dadeldhura,104,2017,9,137.3
8,Dadeldhura,Dadeldhura,104,2017,10,0
8,Dadeldhura,Dadeldhura,104,2017,11,0
8,Dadeldhura,Dadeldhura,104,2017,12,5.6
8,Dadeldhura,Dadeldhura,104,2018,1,12.5
8,Dadeldhura,Dadeldhura,104,2018,2,22.8
8,Dadeldhura,Dadeldhura,104,2018,3,16.1
8,Dadeldhura,Dadeldhura,104,2018,4,54.8
8,Dadeldhura,Dadeldhura,104,2018,5,96.4
8,Dadeldhura,Dadeldhura,104,2018,6,96.1
8,Dadeldhura,Dadeldhura,104,2018,7,277.8
8,Dadeldhura,Dadeldhura,104,2018,8,427.9
8,Dadeldhura,Dadeldhura,104,2018,9,231.5
8,Dadeldhura,Dadeldhura,104,2018,10,0
8,Dadeldhura,Dadeldhura,104,2018,11,24
8,Dadeldhura,Dadeldhura,104,2018,12,5.6
8,Dadeldhura,Dadeldhura,104,2019,1,121.6
8,Dadeldhura,Dadeldhura,104,2019,2,137.2
8,Dadeldhura,Dadeldhura,104,2019,3,21.2
8,Dadeldhura,Dadeldhura,104,2019,4,53.6
8,Dadeldhura,Dadeldhura,104,2019,5,30.9
8,Dadeldhura,Dadeldhura,104,2019,6,86.7
8,Dadeldhura,Dadeldhura,104,2019,7,172.6
8,Dadeldhura,Dadeldhura,104,2019,8,179.8
8,Dadeldhura,Dadeldhura,104,2019,9,213.5
8,Dadeldhura,Dadeldhura,104,2019,10,4.8
8,Dadeldhura,Dadeldhura,104,2019,11,11.1
8,Dadeldhura,Dadeldhura,104,2019,12,68.3
138,Jomsom,Mustang,601,1990,1,0
138,Jomsom,Mustang,601,1990,2,12.1
138,Jomsom,Mustang,601,1990,3,48
138,Jomsom,Mustang,601,1990,4,58
138,Jomsom,Mustang,601,1990,5,52
138,Jomsom,Mustang,601,1990,6,14.4
138,Jomsom,Mustang,601,1990,7,69.6
138,Jomsom,Mustang,601,1990,8,10.6
138,Jomsom,Mustang,601,1990,9,13.2
138,Jomsom,Mustang,601,1990,10,14.8
138,Jomsom,Mustang,601,1990,11,2.8
138,Jomsom,Mustang,601,1990,12,2
138,Jomsom,Mustang,601,1991,1,28
138,Jomsom,Mustang,601,1991,2,28.2
138,Jomsom,Mustang,601,1991,3,21.4
138,Jomsom,Mustang,601,1991,4,17
138,Jomsom,Mustang,601,1991,5,20.4
138,Jomsom,Mustang,601,1991,6,19.8
138,Jomsom,Mustang,601,1991,7,17.4
138,Jomsom,Mustang,601,1991,10,0
138,Jomsom,Mustang,601,1991,11,12.4
138,Jomsom,Mustang,601,1991,12,0
138,Jomsom,Mustang,601,1992,1,15
138,Jomsom,Mustang,601,1992,2,27.5
138,Jomsom,Mustang,601,1992,3,3.1
138,Jomsom,Mustang,601,1992,4,8
138,Jomsom,Mustang,601,1992,5,21.7
138,Jomsom,Mustang,601,1992,6,0
138,Jomsom,Mustang,601,1992,7,32.4
138,Jomsom,Mustang,601,1992,8,58
138,Jomsom,Mustang,601,1992,9,9.1
138,Jomsom,Mustang,601,1992,10,15.2
138,Jomsom,Mustang,601,1992,11,10
138,Jomsom,Mustang,601,1992,12,0
138,Jomsom,Mustang,601,1993,1,14.4
138,Jomsom,Mustang,601,1993,2,8.2
138,Jomsom,Mustang,601,1993,3,45.3
138,Jomsom,Mustang,601,1993,4,8.1
138,Jomsom,Mustang,601,1993,5,8.4
138,Jomsom,Mustang,601,1993,6,13
138,Jomsom,Mustang,601,1993,7,21
138,Jomsom,Mustang,601,1993,8,52.3
138,Jomsom,Mustang,601,1993,9,121.7
138,Jomsom,Mustang,601,1993,10,0
138,Jomsom,Mustang,601,1993,11,0
138,Jomsom,Mustang,601,1993,12,0
138,Jomsom,Mustang,601,1994,1,18.9
138,Jomsom,Mustang,601,1994,2,3
138,Jomsom,Mustang,601,1994,3,2.4
138,Jomsom,Mustang,601,1994,4,49
138,Jomsom,Mustang,601,1994,5,44
138,Jomsom,Mustang,601,1994,6,9
138,Jomsom,Mustang,601,1994,7,44.4
138,Jomsom,Mustang,601,1994,8,50
138,Jomsom,Mustang,601,1994,9,31.9
138,Jomsom,Mustang,601,1994,10,0
138,Jomsom,Mustang,601,1994,11,0
138,Jomsom,Mustang,601,1994,12,0
138,Jomsom,Mustang,601,1995,1,24.3
138,Jomsom,Mustang,601,1995,2,7.4
138,Jomsom,Mustang,601,1995,3,63
138,Jomsom,Mustang,601,1995,4,11
138,Jomsom,Mustang,601,1995,5,8
138,Jomsom,Mustang,601,1995,6,63.6
138,Jomsom,Mustang,601,1995,7,36.4
138,Jomsom,Mustang,601,1995,8,60.6
138,Jomsom,Mustang,601,1995,9,65
138,Jomsom,Mustang,601,1995,10,1
138,Jomsom,Mustang,601,1995,11,38.6
138,Jomsom,Mustang,601,1996,1,8
138,Jomsom,Mustang,601,1996,2,39.6
138,Jomsom,Mustang,601,1996,3,9.8
138,Jomsom,Mustang,601,1996,4,29.7
138,Jomsom,Mustang,601,1996,5,9.2
138,Jomsom,Mustang,601,1996,6,4.3
138,Jomsom,Mustang,601,1996,7,22.8
138,Jomsom,Mustang,601,1996,8,75.9
138,Jomsom,Mustang,601,1996,9,19.5
138,Jomsom,Mustang,601,1996,10,145.6
138,Jomsom,Mustang,601,1996,11,0
138,Jomsom,Mustang,601,1996,12,0
138,Jomsom,Mustang,601,1997,1,1.3
138,Jomsom,Mustang,601,1997,3,38.4
138,Jomsom,Mustang,601,1997,4,15.6
138,Jomsom,Mustang,601,1997,5,6.1
138,Jomsom,Mustang,601,1997,6,20.4
138,Jomsom,Mustang,601,1997,7,30.8
138,Jomsom,Mustang,601,1997,8,49
138,Jomsom,Mustang,601,1997,9,6.8
138,Jomsom,Mustang,601,1997,10,27.2
138,Jomsom,Mustang,601,1997,11,9
138,Jomsom,Mustang,601,1997,12,76.5
138,Jomsom,Mustang,601,1998,1,0
138,Jomsom,Mustang,601,1998,2,4.4
138,Jomsom,Mustang,601,1998,3,47.1
138,Jomsom,Mustang,601,1998,4,2.4
138,Jomsom,Mustang,601,1998,5,4.2
138,Jomsom,Mustang,601,1998,6,15
138,Jomsom,Mustang,601,1998,7,52.2
138,Jomsom,Mustang,601,1998,8,33.1
138,Jomsom,Mustang,601,1998,9,6.1
138,Jomsom,Mustang,601,1998,10,30.8
138,Jomsom,Mustang,601,1998,11,6
138,Jomsom,Mustang,601,1998,12,0
138,Jomsom,Mustang,601,1999,1,10.4
138,Jomsom,Mustang,601,1999,2,1.8
138,Jomsom,Mustang,601,1999,3,3
138,Jomsom,Mustang,601,1999,4,6.8
138,Jomsom,Mustang,601,1999,5,8.8
138,Jomsom,Mustang,601,1999,6,100
138,Jomsom,Mustang,601,1999,7,54.2
138,Jomsom,Mustang,601,1999,8,28
138,Jomsom,Mustang,601,1999,9,22.4
138,Jomsom,Mustang,601,1999,10,19.8
138,Jomsom,Mustang,601,1999,11,0
138,Jomsom,Mustang,601,1999,12,0
138,Jomsom,Mustang,601,2000,1,1.6
138,Jomsom,Mustang,601,2000,2,5.4
138,Jomsom,Mustang,601,2000,3,33.8
138,Jomsom,Mustang,601,2000,4,8.3
138,Jomsom,Mustang,601,2000,5,15.2
138,Jomsom,Mustang,601,2000,6,45.1
138,Jomsom,Mustang,601,2000,7,23.8
138,Jomsom,Mustang,601,2000,8,21.6
138,Jomsom,Mustang,601,2000,9,22
138,Jomsom,Mustang,601,2000,10,0
138,Jomsom,Mustang,601,2000,11,0
138,Jomsom,Mustang,601,2000,12,11.8
138,Jomsom,Mustang,601,2001,1,0
138,Jomsom,Mustang,601,2001,2,27.1
138,Jomsom,Mustang,601,2001,3,43.7
138,Jomsom,Mustang,601,2001,4,30.7
138,Jomsom,Mustang,601,2001,5,2.9
138,Jomsom,Mustang,601,2001,6,24.9
138,Jomsom,Mustang,601,2001,7,24.1
138,Jomsom,Mustang,601,2001,8,43.2
138,Jomsom,Mustang,601,2001,9,40.9
138,Jomsom,Mustang,601,2001,10,0
138,Jomsom,Mustang,601,2001,11,2.4
138,Jomsom,Mustang,601,2001,12,0
138,Jomsom,Mustang,601,2002,1,20.2
138,Jomsom,Mustang,601,2002,2,52.1
138,Jomsom,Mustang,601,2002,3,35.3
138,Jomsom,Mustang,601,2002,4,18.1
138,Jomsom,Mustang,601,2002,5,14.7
138,Jomsom,Mustang,601,2002,6,9.6
138,Jomsom,Mustang,601,2002,7,24.8
138,Jomsom,Mustang,601,2002,8,41.2
138,Jomsom,Mustang,601,2002,9,62.7
138,Jomsom,Mustang,601,2002,10,9.7
138,Jomsom,Mustang,601,2002,11,19.8
138,Jomsom,Mustang,601,2002,12,0
138,Jomsom,Mustang,601,2003,1,4
138,Jomsom,Mustang,601,2003,2,24
138,Jomsom,Mustang,601,2003,3,16.2
138,Jomsom,Mustang,601,2003,4,33.9
138,Jomsom,Mustang,601,2003,5,20.8
138,Jomsom,Mustang,601,2003,6,48.6
138,Jomsom,Mustang,601,2003,7,34.2
138,Jomsom,Mustang,601,2003,8,80.3
138,Jomsom,Mustang,601,2003,9,46.2
138,Jomsom,Mustang,601,2003,10,7
138,Jomsom,Mustang,601,2003,11,0
138,Jomsom,Mustang,601,2003,12,3.6
138,Jomsom,Mustang,601,2004,1,19
138,Jomsom,Mustang,601,2004,2,1.4
138,Jomsom,Mustang,601,2004,3,0.5
138,Jomsom,Mustang,601,2004,4,30.4
138,Jomsom,Mustang,601,2004,5,24.8
138,Jomsom,Mustang,601,2004,6,15.2
138,Jomsom,Mustang,601,2004,7,49.4
138,Jomsom,Mustang,601,2004,8,51.8
138,Jomsom,Mustang,601,2004,9,18.8
138,Jomsom,Mustang,601,2004,10,19.4
138,Jomsom,Mustang,601,2004,11,12
138,Jomsom,Mustang,601,2004,12,0
138,Jomsom,Mustang,601,2005,1,13.5
138,Jomsom,Mustang,601,2006,1,0
138,Jomsom,Mustang,601,2006,2,6
138,Jomsom,Mustang,601,2006,3,80.1
138,Jomsom,Mustang,601,2006,4,23.5
138,Jomsom,Mustang,601,2006,5,25
138,Jomsom,Mustang,601,2006,6,36
138,Jomsom,Mustang,601,2006,7,55
138,Jomsom,Mustang,601,2006,8,38.5
138,Jomsom,Mustang,601,2006,9,27
138,Jomsom,Mustang,601,2006,10,7.4
138,Jomsom,Mustang,601,2006,11,0
138,Jomsom,Mustang,601,2006,12,0
138,Jomsom,Mustang,601,2007,1,0.5
138,Jomsom,Mustang,601,2007,2,45
138,Jomsom,Mustang,601,2007,3,37
138,Jomsom,Mustang,601,2007,4,8
138,Jomsom,Mustang,601,2007,5,5.9
138,Jomsom,Mustang,601,2007,6,15
138,Jomsom,Mustang,601,2007,7,81.4
138,Jomsom,Mustang,601,2007,8,45.6
138,Jomsom,Mustang,601,2007,9,68.5
138,Jomsom,Mustang,601,2007,10,25.5
138,Jomsom,Mustang,601,2007,11,3
138,Jomsom,Mustang,601,2007,12,0.1
138,Jomsom,Mustang,601,2008,1,3
138,Jomsom,Mustang,601,2008,2,10
138,Jomsom,Mustang,601,2008,3,41.3
138,Jomsom,Mustang,601,2008,4,10
138,Jomsom,Mustang,601,2008,5,17.2
138,Jomsom,Mustang,601,2008,6,21.6
138,Jomsom,Mustang,601,2008,7,36.9
138,Jomsom,Mustang,601,2008,8,41.8
138,Jomsom,Mustang,601,2008,9,106.4
138,Jomsom,Mustang,601,2008,10,0
138,Jomsom,Mustang,601,2008,11,0
138,Jomsom,Mustang,601,2008,12,0
138,Jomsom,Mustang,601,2009,1,0
138,Jomsom,Mustang,601,2009,2,0
138,Jomsom,Mustang,601,2009,3,27.3
138,Jomsom,Mustang,601,2009,4,28.8
138,Jomsom,Mustang,601,2009,5,53.5
138,Jomsom,Mustang,601,2009,6,9.6
138,Jomsom,Mustang,601,2009,7,32.8
138,Jomsom,Mustang,601,2009,8,55.3
138,Jomsom,Mustang,601,2009,9,22.8
138,Jomsom,Mustang,601,2009,10,84.8
138,Jomsom,Mustang,601,2009,11,6.6
138,Jomsom,Mustang,601,2009,12,0
138,Jomsom,Mustang,601,2010,1,0
138,Jomsom,Mustang,601,2010,2,33
138,Jomsom,Mustang,601,2010,3,6.1
138,Jomsom,Mustang,601,2010,4,6
138,Jomsom,Mustang,601,2010,5,15.4
138,Jomsom,Mustang,601,2010,6,57.7
138,Jomsom,Mustang,601,2010,7,85.7
138,Jomsom,Mustang,601,2010,8,23.2
138,Jomsom,Mustang,601,2010,9,50.2
138,Jomsom,Mustang,601,2010,10,6.6
138,Jomsom,Mustang,601,2010,11,2.3
138,Jomsom,Mustang,601,2010,12,0
138,Jomsom,Mustang,601,2011,1,16
138,Jomsom,Mustang,601,2011,2,28.5
138,Jomsom,Mustang,601,2011,3,1.8
138,Jomsom,Mustang,601,2011,4,21
138,Jomsom,Mustang,601,2011,5,2.9
138,Jomsom,Mustang,601,2011,6,44.2
138,Jomsom,Mustang,601,2011,7,37.2
138,Jomsom,Mustang,601,2011,8,44.8
138,Jomsom,Mustang,601,2011,9,24.8
138,Jomsom,Mustang,601,2011,10,0.9
138,Jomsom,Mustang,601,2011,11,0
138,Jomsom,Mustang,601,2011,12,0
138,Jomsom,Mustang,601,2012,1,18.2
138,Jomsom,Mustang,601,2012,2,15.1
138,Jomsom,Mustang,601,2012,3,3.7
138,Jomsom,Mustang,601,2012,4,24.6
138,Jomsom,Mustang,601,2012,5,25.6
138,Jomsom,Mustang,601,2012,6,9.2
138,Jomsom,Mustang,601,2012,7,60.1
138,Jomsom,Mustang,601,2012,8,39.5
138,Jomsom,Mustang,601,2012,9,12.5
138,Jomsom,Mustang,601,2012,10,4.1
138,Jomsom,Mustang,601,2012,11,0
138,Jomsom,Mustang,601,2012,12,2
138,Jomsom,Mustang,601,2013,1,15.9
138,Jomsom,Mustang,601,2013,2,62.8
138,Jomsom,Mustang,601,2013,3,3
138,Jomsom,Mustang,601,2013,4,25.7
138,Jomsom,Mustang,601,2013,5,20.8
138,Jomsom,Mustang,601,2013,6,118.4
138,Jomsom,Mustang,601,2013,7,61.5
138,Jomsom,Mustang,601,2013,8,48.8
138,Jomsom,Mustang,601,2013,9,17.7
138,Jomsom,Mustang,601,2013,10,18.7
138,Jomsom,Mustang,601,2013,11,0.7
138,Jomsom,Mustang,601,2013,12,0
138,Jomsom,Mustang,601,2014,1,27.8
138,Jomsom,Mustang,601,2014,2,27.8
138,Jomsom,Mustang,601,2014,3,9.6
138,Jomsom,Mustang,601,2014,4,36.9
138,Jomsom,Mustang,601,2014,5,34.6
138,Jomsom,Mustang,601,2014,6,10.6
138,Jomsom,Mustang,601,2014,7,71.3
138,Jomsom,Mustang,601,2014,8,20
138,Jomsom,Mustang,601,2014,9,9.6
138,Jomsom,Mustang,601,2014,10,75.3
138,Jomsom,Mustang,601,2014,11,0
138,Jomsom,Mustang,601,2014,12,25.3
138,Jomsom,Mustang,601,2015,1,83.8
138,Jomsom,Mustang,601,2015,2,15.2
138,Jomsom,Mustang,601,2015,3,98.1
138,Jomsom,Mustang,601,2015,4,45.4
138,Jomsom,Mustang,601,2015,5,6.8
138,Jomsom,Mustang,601,2015,6,74.9
138,Jomsom,Mustang,601,2015,7,32.2
138,Jomsom,Mustang,601,2015,8,28.9
138,Jomsom,Mustang,601,2015,9,8.1
138,Jomsom,Mustang,601,2015,10,8.4
138,Jomsom,Mustang,601,2015,11,6.2
138,Jomsom,Mustang,601,2015,12,0
138,Jomsom,Mustang,601,2016,1,3.3
138,Jomsom,Mustang,601,2016,2,3.2
138,Jomsom,Mustang,601,2016,3,23.8
138,Jomsom,Mustang,601,2016,4,35.2
138,Jomsom,Mustang,601,2016,5,23.3
138,Jomsom,Mustang,601,2016,6,15.2
138,Jomsom,Mustang,601,2016,7,104
138,Jomsom,Mustang,601,2016,8,16.4
138,Jomsom,Mustang,601,2016,9,23.3
138,Jomsom,Mustang,601,2016,10,13.8
138,Jomsom,Mustang,601,2016,11,0
138,Jomsom,Mustang,601,2016,12,0.5
138,Jomsom,Mustang,601,2017,1,34
138,Jomsom,Mustang,601,2017,2,5.1
138,Jomsom,Mustang,601,2017,3,15
138,Jomsom,Mustang,601,2017,4,30.9
138,Jomsom,Mustang,601,2017,5,35.1
138,Jomsom,Mustang,601,2017,6,16.7
138,Jomsom,Mustang,601,2017,7,76.8
138,Jomsom,Mustang,601,2017,8,27.1
138,Jomsom,Mustang,601,2017,9,29.2
138,Jomsom,Mustang,601,2017,10,2
138,Jomsom,Mustang,601,2017,11,0
138,Jomsom,Mustang,601,2017,12,3.3
138,Jomsom,Mustang,601,2018,1,9.5
138,Jomsom,Mustang,601,2018,2,10.7
138,Jomsom,Mustang,601,2018,3,57.8
138,Jomsom,Mustang,601,2018,4,11.5
138,Jomsom,Mustang,601,2018,5,23
138,Jomsom,Mustang,601,2018,6,24.8
138,Jomsom,Mustang,601,2018,7,41.1
138,Jomsom,Mustang,601,2018,8,76.5
138,Jomsom,Mustang,601,2018,9,46.2
138,Jomsom,Mustang,601,2018,10,0
138,Jomsom,Mustang,601,2018,11,0
138,Jomsom,Mustang,601,2018,12,0
138,Jomsom,Mustang,601,2019,1,15.5
138,Jomsom,Mustang,601,2019,2,75.9
138,Jomsom,Mustang,601,2019,3,15.8
138,Jomsom,Mustang,601,2019,4,20.6
138,Jomsom,Mustang,601,2019,5,10.4
138,Jomsom,Mustang,601,2019,6,25.5
138,Jomsom,Mustang,601,2019,7,52.9
138,Jomsom,Mustang,601,2019,8,51.6
138,Jomsom,Mustang,601,2019,9,40.2
138,Jomsom,Mustang,601,2019,10,5
138,Jomsom,Mustang,601,2019,11,3.5
138,Jomsom,Mustang,601,2019,12,19.4
64,Jumla,Jumla,303,1990,1,0
64,Jumla,Jumla,303,1990,2,76.1
64,Jumla,Jumla,303,1990,3,96
64,Jumla,Jumla,303,1990,4,30.9
64,Jumla,Jumla,303,1990,5,28.9
64,Jumla,Jumla,303,1990,6,98.8
64,Jumla,Jumla,303,1990,7,183.5
64,Jumla,Jumla,303,1990,8,196.3
64,Jumla,Jumla,303,1990,9,89.1
64,Jumla,Jumla,303,1990,10,17.7
64,Jumla,Jumla,303,1990,11,1
64,Jumla,Jumla,303,1990,12,11
64,Jumla,Jumla,303,1991,1,54.1
64,Jumla,Jumla,303,1991,2,0
64,Jumla,Jumla,303,1991,3,146.8
64,Jumla,Jumla,303,1991,4,88.1
64,Jumla,Jumla,303,1991,5,88.4
64,Jumla,Jumla,303,1991,6,73.4
64,Jumla,Jumla,303,1991,7,155.8
64,Jumla,Jumla,303,1991,8,224.2
64,Jumla,Jumla,303,1991,9,31.1
64,Jumla,Jumla,303,1991,10,0
64,Jumla,Jumla,303,1991,11,9.8
64,Jumla,Jumla,303,1991,12,21.2
64,Jumla,Jumla,303,1992,1,58.1
64,Jumla,Jumla,303,1992,2,13.5
64,Jumla,Jumla,303,1992,3,28.1
64,Jumla,Jumla,303,1992,4,14.3
64,Jumla,Jumla,303,1992,5,42.3
64,Jumla,Jumla,303,1992,6,44.5
64,Jumla,Jumla,303,1992,7,153.6
64,Jumla,Jumla,303,1992,8,233.7
64,Jumla,Jumla,303,1992,9,138.5
64,Jumla,Jumla,303,1992,10,31
64,Jumla,Jumla,303,1992,11,0
64,Jumla,Jumla,303,1992,12,0
64,Jumla,Jumla,303,1993,1,40.2
64,Jumla,Jumla,303,1993,2,41.3
64,Jumla,Jumla,303,1993,3,136.8
64,Jumla,Jumla,303,1993,4,27.5
64,Jumla,Jumla,303,1993,5,63.3
64,Jumla,Jumla,303,1993,6,116.7
64,Jumla,Jumla,303,1993,7,107.1
64,Jumla,Jumla,303,1993,8,133.6
64,Jumla,Jumla,303,1993,9,154.8
64,Jumla,Jumla,303,1993,10,0
64,Jumla,Jumla,303,1993,11,0
64,Jumla,Jumla,303,1993,12,0
64,Jumla,Jumla,303,1994,1,40.8
64,Jumla,Jumla,303,1994,2,54.1
64,Jumla,Jumla,303,1994,3,7.8
64,Jumla,Jumla,303,1994,4,46.5
64,Jumla,Jumla,303,1994,5,55.2
64,Jumla,Jumla,303,1994,6,31.1
64,Jumla,Jumla,303,1994,7,318.7
64,Jumla,Jumla,303,1994,8,207
64,Jumla,Jumla,303,1994,9,51.6
64,Jumla,Jumla,303,1994,10,0
64,Jumla,Jumla,303,1994,11,0.8
64,Jumla,Jumla,303,1994,12,0
64,Jumla,Jumla,303,1995,1,79.5
64,Jumla,Jumla,303,1995,2,44.4
64,Jumla,Jumla,303,1995,3,45.1
64,Jumla,Jumla,303,1995,4,18.3
